time,segment,weight,position,altitude,speed,pitch,flightPathAngle
6990,loiter,21412.4200606,727150.23304,917.609694822,114.599685426,0,0
6991,loiter,21412.4197949,727264.832726,917.609694822,114.599685426,0,0
6992,loiter,21412.4195292,727379.432411,917.609694822,114.599685426,0,0
6993,loiter,21412.4192635,727494.032096,917.609694822,114.599685426,0,0
6994,loiter,21412.4189979,727608.631782,917.609694822,114.599685426,0,0
6995,loiter,21412.4187322,727723.231467,917.609694822,114.599685426,0,0
6996,loiter,21412.4184665,727837.831153,917.609694822,114.599685426,0,0
6997,loiter,21412.4182009,727952.430838,917.609694822,114.599685426,0,0
6998,loiter,21412.4179352,728067.030524,917.609694822,114.599685426,0,0
6999,loiter,21412.4176695,728181.630209,917.609694822,114.599685426,0,0
7000,loiter,21412.4174038,728296.229894,917.609694822,114.599685426,0,0
7001,loiter,21412.4171382,728410.82958,917.609694822,114.599685426,0,0
7002,loiter,21412.4168725,728525.429265,917.609694822,114.599685426,0,0
7003,loiter,21412.4166068,728640.028951,917.609694822,114.599685426,0,0
7004,loiter,21412.4163411,728754.628636,917.609694822,114.599685426,0,0
7005,loiter,21412.4160755,728869.228321,917.609694822,114.599685426,0,0
7006,loiter,21412.4158098,728983.828007,917.609694822,114.599685426,0,0
7007,loiter,21412.4155441,729098.427692,917.609694822,114.599685426,0,0
7008,loiter,21412.4152785,729213.027378,917.609694822,114.599685426,0,0
7009,loiter,21412.4150128,729327.627063,917.609694822,114.599685426,0,0
7010,loiter,21412.4147471,729442.226749,917.609694822,114.599685426,0,0
7011,loiter,21412.4144814,729556.826434,917.609694822,114.599685426,0,0
7012,loiter,21412.4142158,729671.426119,917.609694822,114.599685426,0,0
7013,loiter,21412.4139501,729786.025805,917.609694822,114.599685426,0,0
7014,loiter,21412.4136844,729900.62549,917.609694822,114.599685426,0,0
7015,loiter,21412.4134188,730015.225176,917.609694822,114.599685426,0,0
7016,loiter,21412.4131531,730129.824861,917.609694822,114.599685426,0,0
7017,loiter,21412.4128874,730244.424547,917.609694822,114.599685426,0,0
7018,loiter,21412.4126217,730359.024232,917.609694822,114.599685426,0,0
7019,loiter,21412.4123561,730473.623917,917.609694822,114.599685426,0,0
7020,loiter,21412.4120904,730588.223603,917.609694822,114.599685426,0,0
7021,loiter,21412.4118247,730702.823288,917.609694822,114.599685426,0,0
7022,loiter,21412.411559,730817.422974,917.609694822,114.599685426,0,0
7023,loiter,21412.4112934,730932.022659,917.609694822,114.599685426,0,0
7024,loiter,21412.4110277,731046.622345,917.609694822,114.599685426,0,0
7025,loiter,21412.410762,731161.22203,917.609694822,114.599685426,0,0
7026,loiter,21412.4104964,731275.821715,917.609694822,114.599685426,0,0
7027,loiter,21412.4102307,731390.421401,917.609694822,114.599685426,0,0
7028,loiter,21412.409965,731505.021086,917.609694822,114.599685426,0,0
7029,loiter,21412.4096993,731619.620772,917.609694822,114.599685426,0,0
7030,loiter,21412.4094337,731734.220457,917.609694822,114.599685426,0,0
7031,loiter,21412.409168,731848.820143,917.609694822,114.599685426,0,0
7032,loiter,21412.4089023,731963.419828,917.609694822,114.599685426,0,0
7033,loiter,21412.4086366,732078.019513,917.609694822,114.599685426,0,0
7034,loiter,21412.408371,732192.619199,917.609694822,114.599685426,0,0
7035,loiter,21412.4081053,732307.218884,917.609694822,114.599685426,0,0
7036,loiter,21412.4078396,732421.81857,917.609694822,114.599685426,0,0
7037,loiter,21412.407574,732536.418255,917.609694822,114.599685426,0,0
7038,loiter,21412.4073083,732651.017941,917.609694822,114.599685426,0,0
7039,loiter,21412.4070426,732765.617626,917.609694822,114.599685426,0,0
7040,loiter,21412.4067769,732880.217311,917.609694822,114.599685426,0,0
7041,loiter,21412.4065113,732994.816997,917.609694822,114.599685426,0,0
7042,loiter,21412.4062456,733109.416682,917.609694822,114.599685426,0,0
7043,loiter,21412.4059799,733224.016368,917.609694822,114.599685426,0,0
7044,loiter,21412.4057142,733338.616053,917.609694822,114.599685426,0,0
7045,loiter,21412.4054486,733453.215739,917.609694822,114.599685426,0,0
7046,loiter,21412.4051829,733567.815424,917.609694822,114.599685426,0,0
7047,loiter,21412.4049172,733682.415109,917.609694822,114.599685426,0,0
7048,loiter,21412.4046516,733797.014795,917.609694822,114.599685426,0,0
7049,loiter,21412.4043859,733911.61448,917.609694822,114.599685426,0,0
7050,loiter,21412.4041202,734026.214166,917.609694822,114.599685426,0,0
7051,loiter,21412.4038545,734140.813851,917.609694822,114.599685426,0,0
7052,loiter,21412.4035889,734255.413536,917.609694822,114.599685426,0,0
7053,loiter,21412.4033232,734370.013222,917.609694822,114.599685426,0,0
7054,loiter,21412.4030575,734484.612907,917.609694822,114.599685426,0,0
7055,loiter,21412.4027919,734599.212593,917.609694822,114.599685426,0,0
7056,loiter,21412.4025262,734713.812278,917.609694822,114.599685426,0,0
7057,loiter,21412.4022605,734828.411964,917.609694822,114.599685426,0,0
7058,loiter,21412.4019948,734943.011649,917.609694822,114.599685426,0,0
7059,loiter,21412.4017292,735057.611334,917.609694822,114.599685426,0,0
7060,loiter,21412.4014635,735172.21102,917.609694822,114.599685426,0,0
7061,loiter,21412.4011978,735286.810705,917.609694822,114.599685426,0,0
7062,loiter,21412.4009321,735401.410391,917.609694822,114.599685426,0,0
7063,loiter,21412.4006665,735516.010076,917.609694822,114.599685426,0,0
7064,loiter,21412.4004008,735630.609762,917.609694822,114.599685426,0,0
7065,loiter,21412.4001351,735745.209447,917.609694822,114.599685426,0,0
7066,loiter,21412.3998695,735859.809132,917.609694822,114.599685426,0,0
7067,loiter,21412.3996038,735974.408818,917.609694822,114.599685426,0,0
7068,loiter,21412.3993381,736089.008503,917.609694822,114.599685426,0,0
7069,loiter,21412.3990724,736203.608189,917.609694822,114.599685426,0,0
7070,loiter,21412.3988068,736318.207874,917.609694822,114.599685426,0,0
7071,loiter,21412.3985411,736432.80756,917.609694822,114.599685426,0,0
7072,loiter,21412.3982754,736547.407245,917.609694822,114.599685426,0,0
7073,loiter,21412.3980097,736662.00693,917.609694822,114.599685426,0,0
7074,loiter,21412.3977441,736776.606616,917.609694822,114.599685426,0,0
7075,loiter,21412.3974784,736891.206301,917.609694822,114.599685426,0,0
7076,loiter,21412.3972127,737005.805987,917.609694822,114.599685426,0,0
7077,loiter,21412.3969471,737120.405672,917.609694822,114.599685426,0,0
7078,loiter,21412.3966814,737235.005358,917.609694822,114.599685426,0,0
7079,loiter,21412.3964157,737349.605043,917.609694822,114.599685426,0,0
7080,loiter,21412.39615,737464.204728,917.609694822,114.599685426,0,0
7081,loiter,21412.3958844,737578.804414,917.609694822,114.599685426,0,0
7082,loiter,21412.3956187,737693.404099,917.609694822,114.599685426,0,0
7083,loiter,21412.395353,737808.003785,917.609694822,114.599685426,0,0
7084,loiter,21412.3950873,737922.60347,917.609694822,114.599685426,0,0
7085,loiter,21412.3948217,738037.203156,917.609694822,114.599685426,0,0
7086,loiter,21412.394556,738151.802841,917.609694822,114.599685426,0,0
7087,loiter,21412.3942903,738266.402526,917.609694822,114.599685426,0,0
7088,loiter,21412.3940247,738381.002212,917.609694822,114.599685426,0,0
7089,loiter,21412.393759,738495.601897,917.609694822,114.599685426,0,0
7090,loiter,21412.3934933,738610.201583,917.609694822,114.599685426,0,0
7091,loiter,21412.3932276,738724.801268,917.609694822,114.599685426,0,0
7092,loiter,21412.392962,738839.400954,917.609694822,114.599685426,0,0
7093,loiter,21412.3926963,738954.000639,917.609694822,114.599685426,0,0
7094,loiter,21412.3924306,739068.600324,917.609694822,114.599685426,0,0
7095,loiter,21412.392165,739183.20001,917.609694822,114.599685426,0,0
7096,loiter,21412.3918993,739297.799695,917.609694822,114.599685426,0,0
7097,loiter,21412.3916336,739412.399381,917.609694822,114.599685426,0,0
7098,loiter,21412.3913679,739526.999066,917.609694822,114.599685426,0,0
7099,loiter,21412.3911023,739641.598752,917.609694822,114.599685426,0,0
7100,loiter,21412.3908366,739756.198437,917.609694822,114.599685426,0,0
7101,loiter,21412.3905709,739870.798122,917.609694822,114.599685426,0,0
7102,loiter,21412.3903052,739985.397808,917.609694822,114.599685426,0,0
7103,loiter,21412.3900396,740099.997493,917.609694822,114.599685426,0,0
7104,loiter,21412.3897739,740214.597179,917.609694822,114.599685426,0,0
7105,loiter,21412.3895082,740329.196864,917.609694822,114.599685426,0,0
7106,loiter,21412.3892426,740443.796549,917.609694822,114.599685426,0,0
7107,loiter,21412.3889769,740558.396235,917.609694822,114.599685426,0,0
7108,loiter,21412.3887112,740672.99592,917.609694822,114.599685426,0,0
7109,loiter,21412.3884455,740787.595606,917.609694822,114.599685426,0,0
7110,loiter,21412.3881799,740902.195291,917.609694822,114.599685426,0,0
7111,loiter,21412.3879142,741016.794977,917.609694822,114.599685426,0,0
7112,loiter,21412.3876485,741131.394662,917.609694822,114.599685426,0,0
7113,loiter,21412.3873828,741245.994347,917.609694822,114.599685426,0,0
7114,loiter,21412.3871172,741360.594033,917.609694822,114.599685426,0,0
7115,loiter,21412.3868515,741475.193718,917.609694822,114.599685426,0,0
7116,loiter,21412.3865858,741589.793404,917.609694822,114.599685426,0,0
7117,loiter,21412.3863202,741704.393089,917.609694822,114.599685426,0,0
7118,loiter,21412.3860545,741818.992775,917.609694822,114.599685426,0,0
7119,loiter,21412.3857888,741933.59246,917.609694822,114.599685426,0,0
7120,loiter,21412.3855231,742048.192145,917.609694822,114.599685426,0,0
7121,loiter,21412.3852575,742162.791831,917.609694822,114.599685426,0,0
7122,loiter,21412.3849918,742277.391516,917.609694822,114.599685426,0,0
7123,loiter,21412.3847261,742391.991202,917.609694822,114.599685426,0,0
7124,loiter,21412.3844604,742506.590887,917.609694822,114.599685426,0,0
7125,loiter,21412.3841948,742621.190573,917.609694822,114.599685426,0,0
7126,loiter,21412.3839291,742735.790258,917.609694822,114.599685426,0,0
7127,loiter,21412.3836634,742850.389943,917.609694822,114.599685426,0,0
7128,loiter,21412.3833978,742964.989629,917.609694822,114.599685426,0,0
7129,loiter,21412.3831321,743079.589314,917.609694822,114.599685426,0,0
7130,loiter,21412.3828664,743194.189,917.609694822,114.599685426,0,0
7131,loiter,21412.3826007,743308.788685,917.609694822,114.599685426,0,0
7132,loiter,21412.3823351,743423.388371,917.609694822,114.599685426,0,0
7133,loiter,21412.3820694,743537.988056,917.609694822,114.599685426,0,0
7134,loiter,21412.3818037,743652.587741,917.609694822,114.599685426,0,0
7135,loiter,21412.3815381,743767.187427,917.609694822,114.599685426,0,0
7136,loiter,21412.3812724,743881.787112,917.609694822,114.599685426,0,0
7137,loiter,21412.3810067,743996.386798,917.609694822,114.599685426,0,0
7138,loiter,21412.380741,744110.986483,917.609694822,114.599685426,0,0
7139,loiter,21412.3804754,744225.586169,917.609694822,114.599685426,0,0
7140,loiter,21412.3802097,744340.185854,917.609694822,114.599685426,0,0
7141,loiter,21412.379944,744454.785539,917.609694822,114.599685426,0,0
7142,loiter,21412.3796783,744569.385225,917.609694822,114.599685426,0,0
7143,loiter,21412.3794127,744683.98491,917.609694822,114.599685426,0,0
7144,loiter,21412.379147,744798.584596,917.609694822,114.599685426,0,0
7145,loiter,21412.3788813,744913.184281,917.609694822,114.599685426,0,0
7146,loiter,21412.3786157,745027.783967,917.609694822,114.599685426,0,0
7147,loiter,21412.37835,745142.383652,917.609694822,114.599685426,0,0
7148,loiter,21412.3780843,745256.983337,917.609694822,114.599685426,0,0
7149,loiter,21412.3778186,745371.583023,917.609694822,114.599685426,0,0
7150,loiter,21412.377553,745486.182708,917.609694822,114.599685426,0,0
7151,loiter,21412.3772873,745600.782394,917.609694822,114.599685426,0,0
7152,loiter,21412.3770216,745715.382079,917.609694822,114.599685426,0,0
7153,loiter,21412.3767559,745829.981765,917.609694822,114.599685426,0,0
7154,loiter,21412.3764903,745944.58145,917.609694822,114.599685426,0,0
7155,loiter,21412.3762246,746059.181135,917.609694822,114.599685426,0,0
7156,loiter,21412.3759589,746173.780821,917.609694822,114.599685426,0,0
7157,loiter,21412.3756933,746288.380506,917.609694822,114.599685426,0,0
7158,loiter,21412.3754276,746402.980192,917.609694822,114.599685426,0,0
7159,loiter,21412.3751619,746517.579877,917.609694822,114.599685426,0,0
7160,loiter,21412.3748962,746632.179562,917.609694822,114.599685426,0,0
7161,loiter,21412.3746306,746746.779248,917.609694822,114.599685426,0,0
7162,loiter,21412.3743649,746861.378933,917.609694822,114.599685426,0,0
7163,loiter,21412.3740992,746975.978619,917.609694822,114.599685426,0,0
7164,loiter,21412.3738335,747090.578304,917.609694822,114.599685426,0,0
7165,loiter,21412.3735679,747205.17799,917.609694822,114.599685426,0,0
7166,loiter,21412.3733022,747319.777675,917.609694822,114.599685426,0,0
7167,loiter,21412.3730365,747434.37736,917.609694822,114.599685426,0,0
7168,loiter,21412.3727709,747548.977046,917.609694822,114.599685426,0,0
7169,loiter,21412.3725052,747663.576731,917.609694822,114.599685426,0,0
7170,loiter,21412.3722395,747778.176417,917.609694822,114.599685426,0,0
7171,loiter,21412.3719738,747892.776102,917.609694822,114.599685426,0,0
7172,loiter,21412.3717082,748007.375788,917.609694822,114.599685426,0,0
7173,loiter,21412.3714425,748121.975473,917.609694822,114.599685426,0,0
7174,loiter,21412.3711768,748236.575158,917.609694822,114.599685426,0,0
7175,loiter,21412.3709112,748351.174844,917.609694822,114.599685426,0,0
7176,loiter,21412.3706455,748465.774529,917.609694822,114.599685426,0,0
7177,loiter,21412.3703798,748580.374215,917.609694822,114.599685426,0,0
7178,loiter,21412.3701141,748694.9739,917.609694822,114.599685426,0,0
7179,loiter,21412.3698485,748809.573586,917.609694822,114.599685426,0,0
7180,loiter,21412.3695828,748924.173271,917.609694822,114.599685426,0,0
7181,loiter,21412.3693171,749038.772956,917.609694822,114.599685426,0,0
7182,loiter,21412.3690514,749153.372642,917.609694822,114.599685426,0,0
7183,loiter,21412.3687858,749267.972327,917.609694822,114.599685426,0,0
7184,loiter,21412.3685201,749382.572013,917.609694822,114.599685426,0,0
7185,loiter,21412.3682544,749497.171698,917.609694822,114.599685426,0,0
7186,loiter,21412.3679888,749611.771384,917.609694822,114.599685426,0,0
7187,loiter,21412.3677231,749726.371069,917.609694822,114.599685426,0,0
7188,loiter,21412.3674574,749840.970754,917.609694822,114.599685426,0,0
7189,loiter,21412.3671917,749955.57044,917.609694822,114.599685426,0,0
7190,loiter,21412.3669261,750070.170125,917.609694822,114.599685426,0,0
7191,loiter,21412.3666604,750184.769811,917.609694822,114.599685426,0,0
7192,loiter,21412.3663947,750299.369496,917.609694822,114.599685426,0,0
7193,loiter,21412.366129,750413.969182,917.609694822,114.599685426,0,0
7194,loiter,21412.3658634,750528.568867,917.609694822,114.599685426,0,0
7195,loiter,21412.3655977,750643.168552,917.609694822,114.599685426,0,0
7196,loiter,21412.365332,750757.768238,917.609694822,114.599685426,0,0
7197,loiter,21412.3650664,750872.367923,917.609694822,114.599685426,0,0
7198,loiter,21412.3648007,750986.967609,917.609694822,114.599685426,0,0
7199,loiter,21412.364535,751101.567294,917.609694822,114.599685426,0,0
7200,loiter,21412.3642693,751216.16698,917.609694822,114.599685426,0,0
7201,loiter,21412.3640037,751330.766665,917.609694822,114.599685426,0,0
7202,loiter,21412.363738,751445.36635,917.609694822,114.599685426,0,0
7203,loiter,21412.3634723,751559.966036,917.609694822,114.599685426,0,0
7204,loiter,21412.3632066,751674.565721,917.609694822,114.599685426,0,0
7205,loiter,21412.362941,751789.165407,917.609694822,114.599685426,0,0
7206,loiter,21412.3626753,751903.765092,917.609694822,114.599685426,0,0
7207,loiter,21412.3624096,752018.364778,917.609694822,114.599685426,0,0
7208,loiter,21412.362144,752132.964463,917.609694822,114.599685426,0,0
7209,loiter,21412.3618783,752247.564148,917.609694822,114.599685426,0,0
7210,loiter,21412.3616126,752362.163834,917.609694822,114.599685426,0,0
7211,loiter,21412.3613469,752476.763519,917.609694822,114.599685426,0,0
7212,loiter,21412.3610813,752591.363205,917.609694822,114.599685426,0,0
7213,loiter,21412.3608156,752705.96289,917.609694822,114.599685426,0,0
7214,loiter,21412.3605499,752820.562575,917.609694822,114.599685426,0,0
7215,loiter,21412.3602843,752935.162261,917.609694822,114.599685426,0,0
7216,loiter,21412.3600186,753049.761946,917.609694822,114.599685426,0,0
7217,loiter,21412.3597529,753164.361632,917.609694822,114.599685426,0,0
7218,loiter,21412.3594872,753278.961317,917.609694822,114.599685426,0,0
7219,loiter,21412.3592216,753393.561003,917.609694822,114.599685426,0,0
7220,loiter,21412.3589559,753508.160688,917.609694822,114.599685426,0,0
7221,loiter,21412.3586902,753622.760373,917.609694822,114.599685426,0,0
7222,loiter,21412.3584245,753737.360059,917.609694822,114.599685426,0,0
7223,loiter,21412.3581589,753851.959744,917.609694822,114.599685426,0,0
7224,loiter,21412.3578932,753966.55943,917.609694822,114.599685426,0,0
7225,loiter,21412.3576275,754081.159115,917.609694822,114.599685426,0,0
7226,loiter,21412.3573619,754195.758801,917.609694822,114.599685426,0,0
7227,loiter,21412.3570962,754310.358486,917.609694822,114.599685426,0,0
7228,loiter,21412.3568305,754424.958171,917.609694822,114.599685426,0,0
7229,loiter,21412.3565648,754539.557857,917.609694822,114.599685426,0,0
7230,loiter,21412.3562992,754654.157542,917.609694822,114.599685426,0,0
7231,loiter,21412.3560335,754768.757228,917.609694822,114.599685426,0,0
7232,loiter,21412.3557678,754883.356913,917.609694822,114.599685426,0,0
7233,loiter,21412.3555021,754997.956599,917.609694822,114.599685426,0,0
7234,loiter,21412.3552365,755112.556284,917.609694822,114.599685426,0,0
7235,loiter,21412.3549708,755227.155969,917.609694822,114.599685426,0,0
7236,loiter,21412.3547051,755341.755655,917.609694822,114.599685426,0,0
7237,loiter,21412.3544395,755456.35534,917.609694822,114.599685426,0,0
7238,loiter,21412.3541738,755570.955026,917.609694822,114.599685426,0,0
7239,loiter,21412.3539081,755685.554711,917.609694822,114.599685426,0,0
7240,loiter,21412.3536424,755800.154397,917.609694822,114.599685426,0,0
7241,loiter,21412.3533768,755914.754082,917.609694822,114.599685426,0,0
7242,loiter,21412.3531111,756029.353767,917.609694822,114.599685426,0,0
7243,loiter,21412.3528454,756143.953453,917.609694822,114.599685426,0,0
7244,loiter,21412.3525797,756258.553138,917.609694822,114.599685426,0,0
7245,loiter,21412.3523141,756373.152824,917.609694822,114.599685426,0,0
7246,loiter,21412.3520484,756487.752509,917.609694822,114.599685426,0,0
7247,loiter,21412.3517827,756602.352195,917.609694822,114.599685426,0,0
7248,loiter,21412.3515171,756716.95188,917.609694822,114.599685426,0,0
7249,loiter,21412.3512514,756831.551565,917.609694822,114.599685426,0,0
7250,loiter,21412.3509857,756946.151251,917.609694822,114.599685426,0,0
7251,loiter,21412.35072,757060.750936,917.609694822,114.599685426,0,0
7252,loiter,21412.3504544,757175.350622,917.609694822,114.599685426,0,0
7253,loiter,21412.3501887,757289.950307,917.609694822,114.599685426,0,0
7254,loiter,21412.349923,757404.549993,917.609694822,114.599685426,0,0
7255,loiter,21412.3496574,757519.149678,917.609694822,114.599685426,0,0
7256,loiter,21412.3493917,757633.749363,917.609694822,114.599685426,0,0
7257,loiter,21412.349126,757748.349049,917.609694822,114.599685426,0,0
7258,loiter,21412.3488603,757862.948734,917.609694822,114.599685426,0,0
7259,loiter,21412.3485947,757977.54842,917.609694822,114.599685426,0,0
7260,loiter,21412.348329,758092.148105,917.609694822,114.599685426,0,0
7261,loiter,21412.3480633,758206.747791,917.609694822,114.599685426,0,0
7262,loiter,21412.3477976,758321.347476,917.609694822,114.599685426,0,0
7263,loiter,21412.347532,758435.947161,917.609694822,114.599685426,0,0
7264,loiter,21412.3472663,758550.546847,917.609694822,114.599685426,0,0
7265,loiter,21412.3470006,758665.146532,917.609694822,114.599685426,0,0
7266,loiter,21412.346735,758779.746218,917.609694822,114.599685426,0,0
7267,loiter,21412.3464693,758894.345903,917.609694822,114.599685426,0,0
7268,loiter,21412.3462036,759008.945588,917.609694822,114.599685426,0,0
7269,loiter,21412.3459379,759123.545274,917.609694822,114.599685426,0,0
7270,loiter,21412.3456723,759238.144959,917.609694822,114.599685426,0,0
7271,loiter,21412.3454066,759352.744645,917.609694822,114.599685426,0,0
7272,loiter,21412.3451409,759467.34433,917.609694822,114.599685426,0,0
7273,loiter,21412.3448752,759581.944016,917.609694822,114.599685426,0,0
7274,loiter,21412.3446096,759696.543701,917.609694822,114.599685426,0,0
7275,loiter,21412.3443439,759811.143386,917.609694822,114.599685426,0,0
7276,loiter,21412.3440782,759925.743072,917.609694822,114.599685426,0,0
7277,loiter,21412.3438126,760040.342757,917.609694822,114.599685426,0,0
7278,loiter,21412.3435469,760154.942443,917.609694822,114.599685426,0,0
7279,loiter,21412.3432812,760269.542128,917.609694822,114.599685426,0,0
7280,loiter,21412.3430155,760384.141814,917.609694822,114.599685426,0,0
7281,loiter,21412.3427499,760498.741499,917.609694822,114.599685426,0,0
7282,loiter,21412.3424842,760613.341184,917.609694822,114.599685426,0,0
7283,loiter,21412.3422185,760727.94087,917.609694822,114.599685426,0,0
7284,loiter,21412.3419528,760842.540555,917.609694822,114.599685426,0,0
7285,loiter,21412.3416872,760957.140241,917.609694822,114.599685426,0,0
7286,loiter,21412.3414215,761071.739926,917.609694822,114.599685426,0,0
7287,loiter,21412.3411558,761186.339612,917.609694822,114.599685426,0,0
7288,loiter,21412.3408902,761300.939297,917.609694822,114.599685426,0,0
7289,loiter,21412.3406245,761415.538982,917.609694822,114.599685426,0,0
7290,loiter,21412.3403588,761530.138668,917.609694822,114.599685426,0,0
7291,loiter,21412.3400931,761644.738353,917.609694822,114.599685426,0,0
7292,loiter,21412.3398275,761759.338039,917.609694822,114.599685426,0,0
7293,loiter,21412.3395618,761873.937724,917.609694822,114.599685426,0,0
7294,loiter,21412.3392961,761988.53741,917.609694822,114.599685426,0,0
7295,loiter,21412.3390305,762103.137095,917.609694822,114.599685426,0,0
7296,loiter,21412.3387648,762217.73678,917.609694822,114.599685426,0,0
7297,loiter,21412.3384991,762332.336466,917.609694822,114.599685426,0,0
7298,loiter,21412.3382334,762446.936151,917.609694822,114.599685426,0,0
7299,loiter,21412.3379678,762561.535837,917.609694822,114.599685426,0,0
7300,loiter,21412.3377021,762676.135522,917.609694822,114.599685426,0,0
7301,loiter,21412.3374364,762790.735208,917.609694822,114.599685426,0,0
7302,loiter,21412.3371707,762905.334893,917.609694822,114.599685426,0,0
7303,loiter,21412.3369051,763019.934578,917.609694822,114.599685426,0,0
7304,loiter,21412.3366394,763134.534264,917.609694822,114.599685426,0,0
7305,loiter,21412.3363737,763249.133949,917.609694822,114.599685426,0,0
7306,loiter,21412.3361081,763363.733635,917.609694822,114.599685426,0,0
7307,loiter,21412.3358424,763478.33332,917.609694822,114.599685426,0,0
7308,loiter,21412.3355767,763592.933006,917.609694822,114.599685426,0,0
7309,loiter,21412.335311,763707.532691,917.609694822,114.599685426,0,0
7310,loiter,21412.3350454,763822.132376,917.609694822,114.599685426,0,0
7311,loiter,21412.3347797,763936.732062,917.609694822,114.599685426,0,0
7312,loiter,21412.334514,764051.331747,917.609694822,114.599685426,0,0
7313,loiter,21412.3342483,764165.931433,917.609694822,114.599685426,0,0
7314,loiter,21412.3339827,764280.531118,917.609694822,114.599685426,0,0
7315,loiter,21412.333717,764395.130804,917.609694822,114.599685426,0,0
7316,loiter,21412.3334513,764509.730489,917.609694822,114.599685426,0,0
7317,loiter,21412.3331857,764624.330174,917.609694822,114.599685426,0,0
7318,loiter,21412.33292,764738.92986,917.609694822,114.599685426,0,0
7319,loiter,21412.3326543,764853.529545,917.609694822,114.599685426,0,0
7320,loiter,21412.3323886,764968.129231,917.609694822,114.599685426,0,0
7321,loiter,21412.332123,765082.728916,917.609694822,114.599685426,0,0
7322,loiter,21412.3318573,765197.328601,917.609694822,114.599685426,0,0
7323,loiter,21412.3315916,765311.928287,917.609694822,114.599685426,0,0
7324,loiter,21412.3313259,765426.527972,917.609694822,114.599685426,0,0
7325,loiter,21412.3310603,765541.127658,917.609694822,114.599685426,0,0
7326,loiter,21412.3307946,765655.727343,917.609694822,114.599685426,0,0
7327,loiter,21412.3305289,765770.327029,917.609694822,114.599685426,0,0
7328,loiter,21412.3302633,765884.926714,917.609694822,114.599685426,0,0
7329,loiter,21412.3299976,765999.526399,917.609694822,114.599685426,0,0
7330,loiter,21412.3297319,766114.126085,917.609694822,114.599685426,0,0
7331,loiter,21412.3294662,766228.72577,917.609694822,114.599685426,0,0
7332,loiter,21412.3292006,766343.325456,917.609694822,114.599685426,0,0
7333,loiter,21412.3289349,766457.925141,917.609694822,114.599685426,0,0
7334,loiter,21412.3286692,766572.524827,917.609694822,114.599685426,0,0
7335,loiter,21412.3284036,766687.124512,917.609694822,114.599685426,0,0
7336,loiter,21412.3281379,766801.724197,917.609694822,114.599685426,0,0
7337,loiter,21412.3278722,766916.323883,917.609694822,114.599685426,0,0
7338,loiter,21412.3276065,767030.923568,917.609694822,114.599685426,0,0
7339,loiter,21412.3273409,767145.523254,917.609694822,114.599685426,0,0
7340,loiter,21412.3270752,767260.122939,917.609694822,114.599685426,0,0
7341,loiter,21412.3268095,767374.722625,917.609694822,114.599685426,0,0
7342,loiter,21412.3265438,767489.32231,917.609694822,114.599685426,0,0
7343,loiter,21412.3262782,767603.921995,917.609694822,114.599685426,0,0
7344,loiter,21412.3260125,767718.521681,917.609694822,114.599685426,0,0
7345,loiter,21412.3257468,767833.121366,917.609694822,114.599685426,0,0
7346,loiter,21412.3254812,767947.721052,917.609694822,114.599685426,0,0
7347,loiter,21412.3252155,768062.320737,917.609694822,114.599685426,0,0
7348,loiter,21412.3249498,768176.920423,917.609694822,114.599685426,0,0
7349,loiter,21412.3246841,768291.520108,917.609694822,114.599685426,0,0
7350,loiter,21412.3244185,768406.119793,917.609694822,114.599685426,0,0
7351,loiter,21412.3241528,768520.719479,917.609694822,114.599685426,0,0
7352,loiter,21412.3238871,768635.319164,917.609694822,114.599685426,0,0
7353,loiter,21412.3236214,768749.91885,917.609694822,114.599685426,0,0
7354,loiter,21412.3233558,768864.518535,917.609694822,114.599685426,0,0
7355,loiter,21412.3230901,768979.118221,917.609694822,114.599685426,0,0
7356,loiter,21412.3228244,769093.717906,917.609694822,114.599685426,0,0
7357,loiter,21412.3225588,769208.317591,917.609694822,114.599685426,0,0
7358,loiter,21412.3222931,769322.917277,917.609694822,114.599685426,0,0
7359,loiter,21412.3220274,769437.516962,917.609694822,114.599685426,0,0
7360,loiter,21412.3217617,769552.116648,917.609694822,114.599685426,0,0
7361,loiter,21412.3214961,769666.716333,917.609694822,114.599685426,0,0
7362,loiter,21412.3212304,769781.316019,917.609694822,114.599685426,0,0
7363,loiter,21412.3209647,769895.915704,917.609694822,114.599685426,0,0
7364,loiter,21412.320699,770010.515389,917.609694822,114.599685426,0,0
7365,loiter,21412.3204334,770125.115075,917.609694822,114.599685426,0,0
7366,loiter,21412.3201677,770239.71476,917.609694822,114.599685426,0,0
7367,loiter,21412.319902,770354.314446,917.609694822,114.599685426,0,0
7368,loiter,21412.3196364,770468.914131,917.609694822,114.599685426,0,0
7369,loiter,21412.3193707,770583.513816,917.609694822,114.599685426,0,0
7370,loiter,21412.319105,770698.113502,917.609694822,114.599685426,0,0
7371,loiter,21412.3188393,770812.713187,917.609694822,114.599685426,0,0
7372,loiter,21412.3185737,770927.312873,917.609694822,114.599685426,0,0
7373,loiter,21412.318308,771041.912558,917.609694822,114.599685426,0,0
7374,loiter,21412.3180423,771156.512244,917.609694822,114.599685426,0,0
7375,loiter,21412.3177767,771271.111929,917.609694822,114.599685426,0,0
7376,loiter,21412.317511,771385.711614,917.609694822,114.599685426,0,0
7377,loiter,21412.3172453,771500.3113,917.609694822,114.599685426,0,0
7378,loiter,21412.3169796,771614.910985,917.609694822,114.599685426,0,0
